 12941101 
|C190|000|5102|18|19,9|19,9|3,58|0|0|0|0|| 15486102 
|C190|160|5405|0|203,3|0|0|0|0|0|0|| 15487102 
|C190|000|5102|18|121,3|121,3|21,83|0|0|0|0|| 15488102 
|C190|000|5102|18|10,9|10,9|1,96|0|0|0|0|| 15489102 
|C190|060|5405|0|9,56|0|0|0|0|0|0|| 15489102 
|C190|000|5102|18|109,7|109,7|19,75|0|0|0|0|| 15490102 
|C190|060|5405|0|14|0|0|0|0|0|0|| 15491102 
|C190|000|5102|18|59,9|59,9|10,78|0|0|0|0|| 15491102 
|C190|160|5405|0|7,68|0|0|0|0|0|0|| 15492102 
|C190|160|5405|0|6,49|0|0|0|0|0|0|| 15492102 
|C190|000|5102|18|22,99|22,99|4,14|0|0|0|0|| 15492102 
|C190|060|5405|0|71,99|0|0|0|0|0|0|| 15493102 
|C190|060|5405|0|159,8|0|0|0|0|0|0|| 15493102 
|C190|000|5102|18|151,6|151,6|27,29|0|0|0|0|| 15494102 
|C190|100|5102|18|189,9|189,9|34,18|0|0|0|0|| 15494102 
|C190|060|5405|0|5,68|0|0|0|0|0|0|| 15495102 
|C190|160|5405|0|7,99|0|0|0|0|0|0|| 15496102 
|C190|060|5405|0|2|0|0|0|0|0|0|| 15496102 
|C190|000|5102|18|27,96|27,96|5,03|0|0|0|0|| 15497102 
|C190|000|5102|18|53,06|53,06|9,55|0|0|0|0|| 15498102 
|C190|160|5405|0|6,99|0|0|0|0|0|0|| 15498102 
|C190|000|5102|18|19,59|19,59|3,53|0|0|0|0|| 15499102 
|C190|060|5405|0|353,6|0|0|0|0|0|0|| 15499102 
|C190|000|5102|18|47,19|47,19|8,49|0|0|0|0|| 15500102 
|C190|060|5405|0|45,17|0|0|0|0|0|0|| 15501102 
|C190|000|5102|18|1,09|1,09|0,2|0|0|0|0|| 15502102 
|C190|060|5405|0|24,9|0|0|0|0|0|0|| 15503102 
|C190|160|5405|0|9,18|0|0|0|0|0|0|| 15503102 
|C190|060|5405|0|16|0|0|0|0|0|0|| 15504102 
